Parameter	Chlorophyll_a	Basin	LARGE_basin
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,79	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,84	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,87	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	18,96	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,00	West Gotlandshavet	BalticProper
Chlorophyll_a	19,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,23	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,52	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,88	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	19,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,51	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,64	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	20,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,00	West Gotlandshavet	BalticProper
Chlorophyll_a	21,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,29	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,68	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	21,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	22,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,28	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	23,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,05	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	24,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	25,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,04	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,67	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	26,90	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	27,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	28,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,64	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	29,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	30,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	30,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	30,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	30,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	31,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,50	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	32,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	33,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	34,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	34,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	34,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	34,70	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,30	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	35,80	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,00	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,40	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	36,60	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	37,10	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	37,20	 Norra Gotlandshavet	BalticProper
Chlorophyll_a	37,50	 Norra Gotlandshavet	BalticProper
